id_number,name,name_english,slug,type,country_code,poster_path,total_episodes,latest_episode_sub,latest_episode_dub,airing_status,aired_from,runtime,rating_type,has_sub,has_dub,mal_score,genres,id
495,Wolf's Rain OVA,Wolf's Rain OVA,wolfs-rain-ova,OVA,jp,4a/c5/4ac580cfefc378c69336c022f6d396be/4ac580cfefc378c69336c022f6d396be.jpg,4.0,4.0,4,1,"Jan 23, 2004",23.0,PG-13,0,0,8.03,"Sci-Fi,Adventure,Psychological,Supernatural,Drama",WBLbkT
496,Youjo Senki,The Saga of Tanya the Evil,the-saga-of-tanya-the-evil,TV,jp,0f/2a/0f2ad1f2fe448b5b5f9cdc4ed4085c4b/0f2ad1f2fe448b5b5f9cdc4ed4085c4b.jpg,12.0,12.0,12,1,"Jan 6, 2017",24.0,R,1,1,8.03,"Action,Magic,Military,Isekai",fWmrXP
497,Nurarihyon no Mago: Sennen Makyou,Nura: Rise of the Yokai Clan: Demon Capital,nura-rise-of-the-yokai-clan-demon-capital,TV,jp,8b/53/8b5308b83095f43ba4817316c00c0dec/8b5308b83095f43ba4817316c00c0dec.jpg,24.0,24.0,24,1,"Jul 3, 2011",23.0,PG-13,1,1,8.02,"Action,Demons,Shounen,Supernatural",41MtUt
500,Persona 3 the Movie 4: Winter of Rebirth,Persona 3 the Movie 4: Winter of Rebirth,persona-3-the-movie-4-winter-of-rebirth,Movie,jp,99/0b/990b5930de54d1d73c9c68d64f7a1122/990b5930de54d1d73c9c68d64f7a1122.jpg,1.0,1.0,0,1,"Jan 23, 2016",105.0,R,1,0,8.02,"Action,Fantasy,Supernatural",EcvtVp
501,Phantom: Requiem for the Phantom,Phantom: Requiem for the Phantom,phantom-requiem-for-the-phantom,TV,jp,70/13/70132a601fabcb54d101e8b93db8c5e9/70132a601fabcb54d101e8b93db8c5e9.jpg,26.0,26.0,26,1,"Apr 3, 2009",24.0,R,1,1,8.02,"Action,Drama,Thriller,Seinen",pgUInz
502,Sekaiichi Hatsukoi 2,Sekai Ichi Hatsukoi - World's Greatest First Love 2,sekai-ichi-hatsukoi-worlds-greatest-first-love-2,TV,jp,2f/3c/2f3c21d189e4018df10fef82fe4dc413/2f3c21d189e4018df10fef82fe4dc413.jpg,12.0,12.0,0,1,"Oct 8, 2011",24.0,PG-13,1,0,8.01,"Comedy,Drama,Romance,Shounen Ai",Tf69GM
503,Serial Experiments Lain,Serial Experiments Lain,serial-experiments-lain,TV,jp,63/69/6369d73882594ca5f30861f74a2b8e9b/6369d73882594ca5f30861f74a2b8e9b.jpg,13.0,13.0,13,1,"Jul 6, 1998",23.0,R,1,1,8.02,"Dementia,Mystery,Drama,Sci-Fi,Supernatural,Psychological",lDxXgh
504,xxxHOLiC,xxxHOLiC,xxxholic,TV,jp,94/c8/94c8aa2a2ee09b5025c1a2971cb113a7/94c8aa2a2ee09b5025c1a2971cb113a7.jpg,24.0,24.0,24,1,"Apr 7, 2006",24.0,PG-13,1,1,8.02,"Comedy,Mystery,Drama,Supernatural,Psychological",APoFbs
506,Zetsuen no Tempest,Blast of Tempest,blast-of-tempest,TV,jp,ad/e8/ade8f75a140b5309ee0e16be853fed12/ade8f75a140b5309ee0e16be853fed12.jpg,24.0,24.0,0,1,"Oct 5, 2012",24.0,PG-13,1,0,8.01,"Action,Mystery,Drama,Fantasy,Magic,Shounen,Psychological",CSokvO
507,Akagami no Shirayuki-hime 2nd Season,Snow White with the Red Hair 2,snow-white-with-the-red-hair-2,TV,jp,fa/8c/fa8c30f20eb6c399f65e8a62778fcc0f/fa8c30f20eb6c399f65e8a62778fcc0f.jpg,12.0,12.0,12,1,"Jan 12, 2016",24.0,PG-13,1,1,8.02,"Drama,Fantasy,Romance,Shoujo",0Hqce9
508,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,Aria the Origination: Sono Choppiri Himitsu no Basho ni...,aria-the-origination-sono-choppiri-himitsu-no-basho-ni,Special,jp,f3/64/f3645fa1335b8e8d70ae293faf603246/f3645fa1335b8e8d70ae293faf603246.jpg,1.0,1.0,0,1,"Jun 25, 2008",24.0,G,1,0,8.02,"Comedy,Shounen,Slice of Life",HsWGKx
509,Dragon Ball,Dragon Ball,dragon-ball,TV,jp,cb/e9/cbe9999ab6606992fb000566ebf5d99b/cbe9999ab6606992fb000566ebf5d99b.jpg,153.0,153.0,153,1,"Feb 26, 1986",24.0,PG-13,1,1,8.02,"Adventure,Comedy,Fantasy,Martial Arts,Shounen,Super Power",lrnjBT
510,Golden Boy,Golden Boy,golden-boy,OVA,jp,49/4f/494fda2c4cfa8603514fe136f0f9df18/494fda2c4cfa8603514fe136f0f9df18.jpg,6.0,6.0,6,1,"Oct 27, 1995",29.0,R+,1,1,8.02,"Adventure,Comedy,Ecchi",Q1l4eM
511,Hanada Shounen-shi,Hanada Shounen-shi,hanada-shounen-shi,TV,jp,98/82/98827cc55653f3b859246711e7a308ea/98827cc55653f3b859246711e7a308ea.jpg,25.0,25.0,0,1,"Oct 2, 2002",25.0,R+,1,0,8.02,"Comedy,Drama,Slice of Life,Supernatural,Seinen",EqTa3w
512,Kanon (2006),Kanon (2006),kanon-2006,TV,jp,6e/bb/6ebb9662441172f5fd1f78932988c8f2/6ebb9662441172f5fd1f78932988c8f2.jpg,24.0,24.0,24,1,"Oct 6, 2006",24.0,PG-13,1,1,8.02,"Drama,Romance,Slice of Life,Supernatural",wWwC97
513,Koukaku Kidoutai 2.0,Ghost in the Shell 2.0,ghost-in-the-shell-20,Movie,jp,e9/08/e908a59960c92358ccc2c0b762d51be8/e908a59960c92358ccc2c0b762d51be8.jpg,1.0,1.0,1,1,"Jul 12, 2008",83.0,R+,1,1,8.02,"Action,Mecha,Sci-Fi,Police,Psychological,Seinen",L3YbGU
514,Log Horizon,Log Horizon,log-horizon,TV,jp,92/cc/92cce45f81d2273f621e81cc87ac2a3a/92cce45f81d2273f621e81cc87ac2a3a.jpg,25.0,25.0,25,1,"Oct 5, 2013",25.0,PG-13,1,1,8.02,"Action,Adventure,Fantasy,Game,Magic,Isekai",EaaAx5
515,Mobile Suit Gundam: Iron-Blooded Orphans,Mobile Suit Gundam: Iron-Blooded Orphans,mobile-suit-gundam-iron-blooded-orphans,TV,jp,77/34/7734c495b8df742ca7567a70daca3462/7734c495b8df742ca7567a70daca3462.jpg,25.0,25.0,25,1,"Oct 4, 2015",24.0,R,1,1,8.02,"Action,Drama,Mecha,Sci-Fi,Space",zMJy64
526,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,Samurai X: Reflection,samurai-x-reflection,OVA,jp,3f/9a/3f9a7185ef6885afd0160e424649b3a3/3f9a7185ef6885afd0160e424649b3a3.jpg,2.0,2.0,2,1,"Dec 3, 2001",42.0,R,1,1,8.0,"Drama,Historical,Samurai,Romance,Shounen",qepoDd
516,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Clannad: Another World, Tomoyo Chapter",clannad-another-world-tomoyo-chapter,Special,jp,20/5f/205f891c94de306383c57f7664cc944d/205f891c94de306383c57f7664cc944d.jpg,1.0,1.0,1,1,"Jul 16, 2008",25.0,PG-13,1,1,8.01,"Drama,Romance,School,Slice of Life",SpoXT4
517,Hanamonogatari,Hanamonogatari,hanamonogatari,TV,jp,4b/d1/4bd1d72c53f3aed41df5aef2a306cf05/4bd1d72c53f3aed41df5aef2a306cf05.jpg,1.0,1.0,0,1,"Aug 16, 2014",125.0,R,1,0,8.01,"Comedy,Mystery,Supernatural",gcA3S1
518,Hibike! Euphonium,Sound! Euphonium,sound-euphonium,TV,jp,5e/ee/5eee6991a03ed8f402f7ae806099d220/5eee6991a03ed8f402f7ae806099d220.jpg,13.0,14.0,0,1,"Apr 8, 2015",23.0,PG-13,1,0,8.01,"Drama,Music,School",8NPhc4
519,Kokoro ga Sakebitagatterunda.,The Anthem of the Heart,the-anthem-of-the-heart,Movie,jp,96/d6/96d61452b8e02391125416f3c2698e97/96d61452b8e02391125416f3c2698e97.jpg,1.0,1.0,0,1,"Sep 19, 2015",119.0,PG-13,1,0,8.01,"Drama,Romance,School",BnQbtB
533,Hyouge Mono,Hyouge Mono,hyouge-mono,TV,jp,36/90/36901638c3df3168add21be044bb41a2/36901638c3df3168add21be044bb41a2.jpg,39.0,39.0,0,1,"Apr 7, 2011",25.0,R,1,0,8.0,"Historical,Samurai,Seinen",bZ2iTs
541,Kamisama Hajimemashita OVA,Kamisama Hajimemashita OVA,kamisama-hajimemashita-ova,OVA,jp,05/f6/05f69116f1e9cd8c6e34517dc56ede2e/05f69116f1e9cd8c6e34517dc56ede2e.jpg,1.0,1.0,0,1,"Aug 20, 2013",28.0,PG-13,1,0,7.99,"Comedy,Demons,Fantasy,Romance,Shoujo,Supernatural",bOYgsW
544,Kobato.,Kobato.,kobato,TV,jp,42/64/4264448ff6c4dfa86e1ae2553ddbd029/4264448ff6c4dfa86e1ae2553ddbd029.jpg,24.0,24.0,0,1,"Oct 6, 2009",24.0,PG-13,1,0,7.99,"Comedy,Drama,Fantasy,Romance",RZmhJN
520,Love Live! Nijigasaki Gakuen School Idol Doukoukai,Love Live! Nijigasaki High School Idol Club,love-live-nijigasaki-high-school-idol-club,TV,jp,00/b5/00b52dd436135bc6d7d9d3a1f781f38e/00b52dd436135bc6d7d9d3a1f781f38e.jpg,13.0,13.0,0,1,"Oct 3, 2020",24.0,PG-13,1,0,8.02,"Music,School,Slice of Life",CY4D5R
521,Quanzhi Gaoshou,The King's Avatar,the-kings-avatar,ONA,jp,63/83/63830a1e1fb1ced93679fadc8ecc2461/63830a1e1fb1ced93679fadc8ecc2461.jpg,12.0,12.0,0,1,"Apr 7, 2017",24.0,PG-13,1,0,8.01,"Action,Game",IQOaxC
522,Saint Seiya: The Lost Canvas - Meiou Shinwa,Saint Seiya: The Lost Canvas (season 1+season 2),saint-seiya-the-lost-canvas-season-1season-2,OVA,jp,27/8c/278cec8a4e572e2eda6e5317c6f578af/278cec8a4e572e2eda6e5317c6f578af.jpg,26.0,26.0,0,1,"Jun 24, 2009",24.0,PG-13,1,0,8.01,"Action,Adventure,Martial Arts,Shounen,Super Power,Supernatural",e1Cd4i
523,Tamako Love Story,Tamako Love Story,tamako-love-story,Movie,jp,77/aa/77aaf564227dea90e217275094e67e51/77aaf564227dea90e217275094e67e51.jpg,1.0,1.0,1,1,"Apr 26, 2014",83.0,PG-13,1,1,8.01,"Comedy,Romance,Slice of Life",Wnhk5y
547,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,Sekaiichi Hatsukoi Movie: Yokozawa Takafumi no Baai,sekaiichi-hatsukoi-movie-yokozawa-takafumi-no-baai,Movie,jp,3f/e7/3fe7ef0b91b86c00f6db6903e8c1628d/3fe7ef0b91b86c00f6db6903e8c1628d.jpg,1.0,1.0,0,1,"Mar 15, 2014",50.0,PG-13,1,0,7.98,"Comedy,Drama,Romance,Shounen Ai",nGnKNY
549,Wu Shan Wu Xing,Fog Hill of Five Elements,fog-hill-of-five-elements,ONA,jp,f0/64/f0642885f4616369335626d59f0bf593/f0642885f4616369335626d59f0bf593.jpg,3.0,3.0,0,1,"Jul 26, 2020",26.0,R,1,0,8.0,"Action,Fantasy,Historical,Martial Arts",TPl10w
554,Sekaiichi Hatsukoi OVA,Sekaiichi Hatsukoi OVA,sekaiichi-hatsukoi-ova,OVA,jp,f9/ef/f9ef7bdfedf9395d4c80b77b761e50f8/f9ef7bdfedf9395d4c80b77b761e50f8.jpg,2.0,2.0,0,1,"Mar 22, 2011",21.0,PG-13,1,0,7.98,"Comedy,Drama,Romance,Shounen Ai",2hK7me
524,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,the-rising-of-the-shield-hero,TV,jp,96/a7/96a77594aa934827b474c4955a8e10e4/96a77594aa934827b474c4955a8e10e4.jpg,25.0,25.0,25,1,"Jan 9, 2019",24.0,PG-13,1,1,8.01,"Action,Adventure,Drama,Fantasy,Isekai",vwHMIx
525,Yowamushi Pedal,Yowamushi Pedal,yowamushi-pedal,TV,jp,1d/06/1d06ba722f0f72eeb4bd473cfaef5651/1d06ba722f0f72eeb4bd473cfaef5651.jpg,38.0,38.0,0,1,"Oct 8, 2013",24.0,PG-13,1,0,8.01,"Comedy,Drama,Shounen,Sports",wRhUD0
528,Carole & Tuesday,Carole & Tuesday,carole-tuesday,TV,jp,6d/da/6ddac3b17fd5d8847edb95a608a0d554/6ddac3b17fd5d8847edb95a608a0d554.jpg,24.0,24.0,24,1,"Apr 11, 2019",22.0,PG-13,1,1,8.0,"Drama,Music,Sci-Fi",HuANfu
529,Code Geass: Fukkatsu no Lelouch,Code Geass: Lelouch of the Re;surrection,code-geass-lelouch-of-the-resurrection,Movie,jp,26/49/26494563f47d839f949722ac54a6f6f1/26494563f47d839f949722ac54a6f6f1.jpg,1.0,1.0,1,1,"Feb 9, 2019",112.0,R,1,1,8.0,"Action,Drama,Mecha,Sci-Fi,Super Power,Military",XQzCgB
567,Ginga Sengoku Gunyuuden Rai,Galaxy Warring State Chronicle Rai,galaxy-warring-state-chronicle-rai,TV,jp,6b/7f/6b7f7751cf5cb0e43fbaeba7c5bdb918/6b7f7751cf5cb0e43fbaeba7c5bdb918.jpg,52.0,52.0,0,1,"Apr 8, 1994",25.0,PG-13,1,0,7.96,"Adventure,Romance,Sci-Fi,Shounen,Space",BhamAg
575,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,sket-dance-imouto-no-nayami-ni-nayamu-ani-ni-nayamu-imouto-to-sono-nakama-tachi,OVA,jp,62/99/62992497b20f6ed077ffa6d0d9ec846f/62992497b20f6ed077ffa6d0d9ec846f.jpg,1.0,1.0,0,1,"Feb 4, 2013",27.0,PG-13,1,0,7.97,"Comedy,School,Shounen",XIQrHv
576,Ushio to Tora (TV) 2nd Season,Ushio & Tora: 2nd Season,ushio-tora-2nd-season,TV,jp,c2/17/c217c55830751f2cf1f89f5b3b55ce82/c217c55830751f2cf1f89f5b3b55ce82.jpg,13.0,13.0,13,1,"Apr 1, 2016",24.0,PG-13,1,1,7.97,"Action,Adventure,Comedy,Demons,Shounen,Supernatural",ouOOFu
530,Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,monthly-girls-nozaki-kun,TV,jp,09/be/09bed74b60b8cc7664dbe09b565d72bb/09bed74b60b8cc7664dbe09b565d72bb.jpg,12.0,12.0,12,1,"Jul 7, 2014",24.0,PG-13,1,1,8.0,"Comedy,Romance,School",qxtzrs
531,Haibane Renmei,Haibane Renmei,haibane-renmei,TV,jp,39/a7/39a7be3d1d16fe9537d1347133122fc3/39a7be3d1d16fe9537d1347133122fc3.jpg,13.0,13.0,13,1,"Oct 10, 2002",24.0,PG-13,1,1,8.0,"Mystery,Drama,Fantasy,Slice of Life,Psychological",9BT6mi
532,Hokuto no Ken,Fist of the North Star,fist-of-the-north-star,TV,jp,0e/5e/0e5e50def1e24e973918f791f95ed2c3/0e5e50def1e24e973918f791f95ed2c3.jpg,152.0,152.0,0,1,"Oct 4, 1984",25.0,R,1,0,8.0,"Action,Drama,Martial Arts,Sci-Fi,Shounen",KJLY5d
534,Jujutsu Kaisen (TV),Jujutsu Kaisen (TV),jujutsu-kaisen-tv,TV,jp,82/40/82402f796b7d84d7071ab1e03ff7747a/82402f796b7d84d7071ab1e03ff7747a.jpg,24.0,24.0,24,1,"Oct 3, 2020",23.0,PG-13,1,1,8.14,"Action,Demons,Horror,School,Shounen,Supernatural",6N3YTk
535,Kurenai no Buta,Porco Rosso,porco-rosso,Movie,jp,a9/5d/a95db7b721e06e1f50ca6ec670b9c36f/a95db7b721e06e1f50ca6ec670b9c36f.jpg,1.0,1.0,1,1,"Jul 18, 1992",93.0,G,1,1,8.0,"Action,Adventure,Comedy,Drama,Historical,Romance,Military",8geez0
588,Aria the Avvenire,Aria the Avvenire,aria-the-avvenire,Special,jp,6e/a3/6ea39b86fb9966b5497f33bad93c4133/6ea39b86fb9966b5497f33bad93c4133.jpg,3.0,3.0,0,1,"Sep 26, 2015",21.0,G,1,0,7.96,"Fantasy,Sci-Fi,Shounen,Slice of Life",17HITf
536,Mahou Shoujo Lyrical Nanoha A's,Magical Girl Lyrical Nanoha A's,magical-girl-lyrical-nanoha-as,TV,jp,9d/c4/9dc4dd05882570769a9a8ff59c116207/9dc4dd05882570769a9a8ff59c116207.jpg,13.0,13.0,13,1,"Oct 2, 2005",25.0,PG-13,1,1,8.0,"Action,Comedy,Drama,Magic,Super Power",BBwr6S
537,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,anohana: The Flower We Saw That Day: The Movie,anohana-the-flower-we-saw-that-day-the-movie,Movie,jp,a7/81/a781f6835cfef50a4af7ec6c81504389/a781f6835cfef50a4af7ec6c81504389.jpg,1.0,1.0,0,1,"Aug 31, 2013",99.0,PG-13,1,0,7.99,"Drama,Slice of Life,Supernatural",hTZ0FM
538,Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,Fate/kaleid liner Prisma Illya: Vow in the Snow,fatekaleid-liner-prisma-illya-vow-in-the-snow,Movie,jp,ae/f5/aef5ad8304dae9501b3f470443f5ef4d/aef5ad8304dae9501b3f470443f5ef4d.jpg,1.0,1.0,0,1,"Aug 26, 2017",89.0,PG-13,1,0,7.99,"Action,Fantasy,Magic",srQlVn
540,Girls & Panzer: Saishuushou Part 1,Girls & Panzer: Saishuushou Part 1,girls-panzer-saishuushou-part-1,Movie,jp,96/61/96614c666b6fb082553a5ed54abb018f/96614c666b6fb082553a5ed54abb018f.jpg,1.0,1.0,1,1,"Dec 9, 2017",47.0,PG-13,1,1,7.99,"School,Military",yhcssz
595,Douluo Dalu: Hao Tian Yang Wei,Soul Land: 3rd Season,soul-land-3rd-season,ONA,jp,60/7b/607bcf2dffcc668b2b54faf0e1c7ccf8/607bcf2dffcc668b2b54faf0e1c7ccf8.jpg,13.0,13.0,0,1,"Nov 23, 2019",20.0,PG-13,1,0,7.95,"Action,Adventure,Fantasy,Historical,Martial Arts,Supernatural",iIS0r7
597,IDOLiSH7 Vibrato,IDOLiSH7 Vibrato,idolish7-vibrato,ONA,jp,d7/15/d7150eab1e293528e1b3e9a7ca61d7df/d7150eab1e293528e1b3e9a7ca61d7df.jpg,8.0,8.0,0,1,"Feb 17, 2018",14.0,PG-13,1,0,7.95,Music,o6ZpOJ
542,Kimi to Boku. 2,You and Me 2,you-and-me-2,TV,jp,9e/68/9e686091d4a57bd3b57c5081674859dd/9e686091d4a57bd3b57c5081674859dd.jpg,13.0,13.0,0,1,"Apr 3, 2012",24.0,PG-13,1,0,7.99,"Comedy,Drama,Romance,School,Shounen,Slice of Life",mDWkhY
543,Kindaichi Shounen no Jikenbo,Kindaichi Shounen no Jikenbo,kindaichi-shounen-no-jikenbo,TV,jp,d3/70/d3704d997945049cf59abbc288f1ac46/d3704d997945049cf59abbc288f1ac46.jpg,148.0,148.0,0,1,"Apr 7, 1997",24.0,R,1,0,7.99,"Mystery,Shounen",YvQsCT
545,Mawaru Penguindrum,Penguindrum,penguindrum,TV,jp,11/ee/11ee845fc553488cdc916ac71cd0555c/11ee845fc553488cdc916ac71cd0555c.jpg,24.0,24.0,24,1,"Jul 8, 2011",24.0,R,1,1,7.99,"Comedy,Dementia,Mystery,Drama,Psychological",EhlE9r
546,Nekomonogatari: Kuro,Nekomonogatari Black (The Monogatari Series),nekomonogatari-black-the-monogatari-series,TV,jp,61/c0/61c0a0bc1bab35bf37fe53efa6e6c76a/61c0a0bc1bab35bf37fe53efa6e6c76a.jpg,4.0,4.0,0,1,"Dec 31, 2012",24.0,R,1,0,7.99,"Comedy,Ecchi,Romance,Supernatural",eaTj5X
611,Shijou Saikyou no Deshi Kenichi OVA,KenIchi: The Mightiest Disciple OVA,kenichi-the-mightiest-disciple-ova,OVA,jp,bc/d1/bcd11e42c36ab76e71653ae947e7e4d5/bcd11e42c36ab76e71653ae947e7e4d5.jpg,11.0,11.0,0,1,"Mar 14, 2012",27.0,R+,1,0,7.94,"Action,Comedy,Martial Arts,School,Shounen",1FaKdj
612,Takarajima,Takarajima,takarajima,TV,jp,d6/8a/d68a383a281f9a4e802fb94beccf21e3/d68a383a281f9a4e802fb94beccf21e3.jpg,26.0,26.0,0,1,"Oct 8, 1978",24.0,PG-13,1,0,7.94,"Adventure,Mystery,Drama,Historical",tvPvZI
550,One Piece Film: Gold,One Piece: The Movie 13 - Film: Gold,one-piece-the-movie-13-film-gold,Movie,jp,71/56/7156c377053c230cc42b66bbf7260325/7156c377053c230cc42b66bbf7260325.jpg,1.0,1.0,1,1,"Jul 23, 2016",90.0,PG-13,1,1,7.98,"Action,Adventure,Comedy,Drama,Fantasy,Shounen",Cixfgl
551,Ore Monogatari!!,My Love Story!!,my-love-story,TV,jp,a0/04/a0041c23faf1900d05d91a8469530735/a0041c23faf1900d05d91a8469530735.jpg,24.0,24.0,24,1,"Apr 9, 2015",22.0,PG-13,1,1,7.98,"Comedy,Romance,Shoujo",WrFkH6
552,Overlord,Overlord,overlord,TV,jp,2f/31/2f31fe7c779b896aaeabb7219a2fc589/2f31fe7c779b896aaeabb7219a2fc589.jpg,13.0,13.0,13,1,"Jul 7, 2015",24.0,R,1,1,7.98,"Action,Adventure,Fantasy,Game,Magic,Supernatural,Isekai",szMAUu
553,Overlord III,Overlord III,overlord-iii,TV,jp,2b/92/2b92005b8a7704cbf1cc7d1185841ae3/2b92005b8a7704cbf1cc7d1185841ae3.jpg,13.0,13.0,13,1,"Jul 10, 2018",23.0,R,1,1,7.98,"Action,Fantasy,Game,Magic,Supernatural,Isekai",lBXCBr
555,Trigun: Badlands Rumble,Trigun - Badlands Rumble,trigun-badlands-rumble,Movie,jp,5e/c8/5ec8c4fb2dbf0da8003d1f647846f062/5ec8c4fb2dbf0da8003d1f647846f062.jpg,1.0,1.0,1,1,"Apr 2, 2010",90.0,PG-13,1,1,7.98,"Action,Adventure,Comedy,Drama,Sci-Fi,Shounen",Cekaxa
620,Haikyuu!! Movie 1: Owari to Hajimari,Haikyuu!! Movie 1: Owari to Hajimari,haikyuu-movie-1-owari-to-hajimari,Movie,jp,db/5b/db5b50b205cf317604fd07041edfcca6/db5b50b205cf317604fd07041edfcca6.jpg,1.0,1.0,0,1,"Jul 3, 2015",89.0,PG-13,1,0,7.94,"Comedy,Drama,School,Shounen,Sports",FbFbSU
621,Haikyuu!! Movie 2: Shousha to Haisha,Haikyuu!! Movie 2: Shousha to Haisha,haikyuu-movie-2-shousha-to-haisha,Movie,jp,24/93/24931525035956a5a82d12653923e15d/24931525035956a5a82d12653923e15d.jpg,1.0,1.0,0,1,"Sep 18, 2015",88.0,G,1,0,7.94,"Comedy,Drama,School,Shounen,Sports",WAKmkS
627,Hidamari Sketch x ☆☆☆,Hidamari Sketch x ☆☆☆,hidamari-sketch-x,TV,jp,b5/66/b566b16ca34d10844500b6c835b607a6/b566b16ca34d10844500b6c835b607a6.jpg,12.0,12.0,0,1,"Jan 8, 2010",24.0,PG-13,1,0,7.93,"Comedy,School,Slice of Life,Seinen",awxE4E
630,Lupin III (2015),Lupin the Third,lupin-the-third,TV,jp,d2/53/d253ed16235c10f371abb14f4cce028f/d253ed16235c10f371abb14f4cce028f.jpg,26.0,26.0,26,1,"Oct 2, 2015",25.0,PG-13,1,1,7.93,"Action,Adventure,Comedy,Mystery,Seinen",jL0fo3
556,Wotaku ni Koi wa Muzukashii,Wotakoi: Love is Hard for Otaku,wotakoi-love-is-hard-for-otaku,TV,jp,2b/ff/2bff9238e6a89e4454ebf54b84529c60/2bff9238e6a89e4454ebf54b84529c60.jpg,11.0,11.0,0,1,"Apr 13, 2018",22.0,PG-13,1,0,7.98,"Comedy,Romance,Slice of Life",XJ85ZJ
557,Azumanga Daioh,Azumanga Daioh: The Animation,azumanga-daioh-the-animation,TV,jp,fe/11/fe11db71e0a7ff6253f21595ac5ef3b1/fe11db71e0a7ff6253f21595ac5ef3b1.jpg,26.0,26.0,26,1,"Apr 9, 2002",24.0,PG-13,1,1,7.98,"Comedy,School,Slice of Life",y2QjUF
558,Darker than Black: Kuro no Keiyakusha Gaiden,Darker than Black: Gaiden,darker-than-black-gaiden,Special,jp,e3/f0/e3f01b85077a10cba851c22458fc8bdf/e3f01b85077a10cba851c22458fc8bdf.jpg,4.0,4.0,4,1,"Jan 27, 2010",24.0,R,1,1,7.98,"Action,Mystery,Sci-Fi,Super Power",iS8KGZ
559,Full Metal Panic! The Second Raid,Full Metal Panic! The Second Raid,full-metal-panic-the-second-raid,TV,jp,93/52/93528fcfeb9700990e6e05148462df2e/93528fcfeb9700990e6e05148462df2e.jpg,13.0,13.0,13,1,"Jul 14, 2005",24.0,R,1,1,7.98,"Action,Mecha,Military",4ILzLz
638,Seitokai Yakuindomo* OVA,Seitokai Yakuindomo* OVA,seitokai-yakuindomo-ova,OVA,jp,37/b1/37b145a550c59fb3acb8497fd305d483/37b145a550c59fb3acb8497fd305d483.jpg,10.0,10.0,0,1,"May 16, 2014",25.0,R,1,0,7.92,"Comedy,School,Shounen,Slice of Life",R2wExM
560,Hikaru no Go: Hokuto Hai e no Michi,Hikaru no Go: Hokuto Hai e no Michi,hikaru-no-go-hokuto-hai-e-no-michi,Special,jp,c1/05/c1058e4e72e23be8f0f35f7b3f1d534c/c1058e4e72e23be8f0f35f7b3f1d534c.jpg,1.0,1.0,0,1,"Jan 3, 2004",77.0,G,1,0,7.98,"Game,Shounen",7Zsroa
561,Nanatsu no Taizai,The Seven Deadly Sins,the-seven-deadly-sins,TV,jp,a2/d2/a2d2c39e190b7d01dd8bccd985df742c/a2d2c39e190b7d01dd8bccd985df742c.jpg,24.0,24.0,24,1,"Oct 5, 2014",24.0,PG-13,1,1,7.97,"Action,Adventure,Ecchi,Fantasy,Magic,Shounen,Supernatural",HQ8ZGB
562,ef: A Tale of Memories.,ef - a tale of memories.,ef-a-tale-of-memories,TV,jp,17/62/176253371c5f3889265656c1b8a5590c/176253371c5f3889265656c1b8a5590c.jpg,12.0,12.0,12,1,"Oct 7, 2007",24.0,PG-13,1,1,7.97,"Mystery,Drama,Romance",o2Lntr
563,Eyeshield 21,Eyeshield 21,eyeshield-21,TV,jp,2f/1d/2f1ddd12d434ad07e012c717c1e4d1b5/2f1ddd12d434ad07e012c717c1e4d1b5.jpg,145.0,145.0,0,1,"Apr 6, 2005",23.0,PG-13,1,0,7.96,"Action,Comedy,Shounen,Sports",bpSk8q
645,Lupin III vs. Detective Conan: The Movie,Lupin III vs. Detective Conan: The Movie,lupin-iii-vs-detective-conan-the-movie,Movie,jp,57/fd/57fdba881245151d99fa29385df262d2/57fdba881245151d99fa29385df262d2.jpg,1.0,1.0,1,1,"Dec 7, 2013",108.0,G,1,1,7.92,"Action,Comedy,Mystery,Shounen",pNmOy5
648,Douluo Dalu: Xiaowu Juebie,Soul Land: 5th Season,soul-land-5th-season,ONA,jp,cc/b9/ccb9889d3e55f27f6d5ebeda9378969c/ccb9889d3e55f27f6d5ebeda9378969c.png,13.0,13.0,0,1,"May 23, 2020",20.0,PG-13,1,0,7.98,"Action,Adventure,Fantasy,Historical,Martial Arts,Romance",vl02vF
656,Zan Sayonara Zetsubou Sensei,Goodbye Teacher Despair 3rd Season,goodbye-teacher-despair-3rd-season,TV,jp,c9/ff/c9ff148e7177b282e04dfeea3274a302/c9ff148e7177b282e04dfeea3274a302.jpg,13.0,13.0,0,1,"Jul 5, 2009",23.0,R,1,0,7.91,"Comedy,Parody,School,Shounen",GVo1Cj
